serial_number,session_number,created_datetime,signal_1,signal_2,signal_3,signal_4,signal_5
37,70072,2022-05-13 00:00:13,-0.006654894,1.906236879,4.19857186,6.066638059,8.043933236
37,70072,2022-05-13 00:00:14,-0.157818136,1.983468876,3.890735183,6.034869111,8.057465469
37,70072,2022-05-13 00:00:15,0.114755487,2.035358728,4.051716861,6.073647314,7.867387844
37,70072,2022-05-13 00:00:16,-0.094568564,1.880016954,4.108458843,6.141099944,8.160669678
37,70072,2022-05-13 00:00:17,-0.041227436,2.033177475,3.887230637,5.994744036,7.946750569
37,70072,2022-05-13 00:00:18,-0.093947854,2.019872439,4.05954797,5.98629718,7.970560007
37,70072,2022-05-13 00:00:19,0.124296635,1.901776073,3.874692681,6.008910447,8.011061865
37,70072,2022-05-13 00:00:20,-0.071840618,2.119664437,3.940493921,6.053427827,8.132225294
37,70072,2022-05-13 00:00:21,-0.067475352,1.967678849,4.054127085,5.957058086,8.071099251
37,70072,2022-05-13 00:00:22,-0.230043267,2.082272633,3.883693312,5.843152938,7.977482873
37,70072,2022-05-13 00:00:23,0.044365693,1.987075822,3.882055642,5.963002464,8.113528424
37,70072,2022-05-13 00:00:24,0.064590469,1.866796733,4.109246979,6.013339649,8.003396649
37,70072,2022-05-13 00:00:25,0.045918021,1.862534709,4.116867966,5.937525529,7.765188635
37,70072,2022-05-13 00:00:26,-0.029716627,2.071850488,3.899156416,6.025470418,8.210242907
37,70072,2022-05-13 00:00:27,-0.239316686,1.928540125,3.946767944,5.901657082,8.027380718
37,70072,2022-05-13 00:00:28,0.007539029,2.097010324,3.919639923,6.03548476,7.952590752
37,70072,2022-05-13 00:00:29,0.059005017,2.010981068,4.09105397,6.10985598,7.981970586
37,70072,2022-05-13 00:00:30,0.074954569,1.92838011,3.847936788,5.926892668,8.086278128
37,70072,2022-05-13 00:00:31,0.002073878,2.018584326,4.040580051,6.050097304,7.808942648
37,70072,2022-05-13 00:00:32,0.00803487,1.889522019,3.876443312,5.827827986,7.976712788
37,70072,2022-05-13 00:00:33,0.23777468,2.078578322,3.879071436,6.02511526,7.867118598
37,70072,2022-05-13 00:00:34,-0.131310384,1.932943612,4.016632041,6.000621392,7.969271671
37,70072,2022-05-13 00:00:35,0.026153546,2.07485211,4.152412159,6.037936429,7.936174497
37,70072,2022-05-13 00:00:36,0.134650538,2.071090917,3.905732872,5.835017415,7.87187524
37,70072,2022-05-13 00:00:37,-0.011910133,2.023164221,4.030984244,6.002588903,8.000509373
37,70072,2022-05-13 00:00:38,-0.134599446,2.047296522,4.064773887,6.031855068,8.204348404
37,70072,2022-05-13 00:00:39,0.108942746,2.111778659,3.853378354,6.002354798,8.061487051
37,70072,2022-05-13 00:00:40,0.065297986,2.016535935,4.038569799,6.016455932,8.031685702
37,70072,2022-05-13 00:00:41,-0.1346213,2.053767276,3.913528379,5.912078267,8.139921493
37,70072,2022-05-13 00:00:42,0.118956218,2.061049764,4.009137596,5.887497532,8.086394095
37,70072,2022-05-13 00:00:43,-0.008688327,1.887897593,3.922129309,6.253961599,7.994331757
37,70072,2022-05-13 00:00:44,-0.005795976,1.892003855,4.095045884,5.809583142,7.977435925
37,70072,2022-05-13 00:00:45,0.026113577,1.923115571,4.082699956,6.044541335,8.185130991
37,70072,2022-05-13 00:00:46,-0.031298524,2.072517052,4.055466859,6.130038664,7.826293377
37,70072,2022-05-13 00:00:47,-0.103087688,2.036331455,3.962674457,6.122349165,7.943483381
37,70072,2022-05-13 00:00:48,-0.091080221,2.132949952,3.965753314,6.191154399,7.85466965
37,70072,2022-05-13 00:00:49,-0.047615717,2.20123306,3.978404531,5.944801762,8.034863101
37,70072,2022-05-13 00:00:50,0.193156501,1.86490205,4.203864503,5.759277331,8.075775814
37,70072,2022-05-13 00:00:51,-0.048795831,1.967554224,4.225045727,5.932639237,7.92513872
37,70072,2022-05-13 00:00:52,-0.023885892,2.044209814,3.873304308,6.110051397,8.095910941
37,70072,2022-05-13 00:00:53,-0.12264447,1.981371594,3.922767559,5.957931477,7.915858205
37,70072,2022-05-13 00:00:54,-0.03503458,1.889646939,3.829666216,6.005431342,8.119881034
37,70072,2022-05-13 00:00:55,0.053968739,2.094165666,3.963127225,6.033866447,8.122992702
37,70072,2022-05-13 00:00:56,0.184745795,2.118405238,4.070267704,5.95107307,8.090767987
37,70072,2022-05-13 00:00:57,0.115389489,2.059580925,4.07606585,6.033408223,8.026778072
37,70072,2022-05-13 00:00:58,-0.016129201,1.979442457,3.946248692,6.037289067,7.970958954
37,70072,2022-05-13 00:00:59,0.018912933,1.895396675,4.099785531,6.115551937,8.071034406
37,70072,2022-05-13 00:01:00,0.085076895,2.079312887,3.891897448,5.973632254,8.077241186
37,70072,2022-05-13 00:01:01,-0.20485534,1.973622928,4.157951544,5.997662927,8.231307184
37,70072,2022-05-13 00:01:02,0.041081053,1.935040193,4.022825638,5.901879017,8.016961344
37,70072,2022-05-13 00:01:03,0.072624496,1.868105353,4.101249357,6.085343771,7.951757222
37,70072,2022-05-13 00:01:04,0.122610714,2.119190337,4.072524194,6.056786423,7.930360417
37,70072,2022-05-13 00:01:05,0.094182085,1.995823722,3.884904251,5.968320228,8.124696228
37,70072,2022-05-13 00:01:06,0.007186131,1.880819469,4.139678745,6.173892951,8.06036683
37,70072,2022-05-13 00:01:07,-0.040396697,1.82622442,4.004819013,5.969168203,7.99585781
37,70072,2022-05-13 00:01:08,0.007057869,2.030176092,4.002711629,5.981971303,8.077527164
37,70072,2022-05-13 00:01:09,0.063762597,2.114365028,3.998463485,5.921806241,8.122339282
37,70072,2022-05-13 00:01:10,0.141924523,1.904735448,3.875903235,5.907328972,8.04853242
37,70072,2022-05-13 00:01:11,0.055935941,1.950928175,3.995591825,5.900022393,8.074918496
37,70072,2022-05-13 00:01:12,-0.086925081,1.785723214,3.954603605,6.064976017,7.77430398
37,70072,2022-05-13 00:01:13,0.167851841,1.877695546,4.104373226,5.930236386,8.009050605
37,70072,2022-05-13 00:01:14,-0.028767224,2.03175556,3.884757724,5.98217887,7.888808865
37,70072,2022-05-13 00:01:15,0.023117649,1.909180047,4.054995369,5.959784305,7.969130655
37,70072,2022-05-13 00:01:16,0.039710753,2.180501621,3.946368451,5.983506606,8.001201383
37,70072,2022-05-13 00:01:17,-0.014079752,2.095722546,3.960704255,5.879833402,8.208859428
37,70072,2022-05-13 00:01:18,0.065423057,1.998160165,4.122437554,5.992116273,7.936744923
37,70072,2022-05-13 00:01:19,-0.011273764,1.879694557,3.848000145,6.002055728,8.175624706
37,70072,2022-05-13 00:01:20,0.099505814,2.083528315,4.034257337,5.997930174,8.08780491
37,70072,2022-05-13 00:01:21,-0.010747854,1.980735266,4.03719662,6.051352854,8.080810817
37,70072,2022-05-13 00:01:22,-0.00802954,2.149477912,4.128189823,6.177751773,8.013670141
37,70072,2022-05-13 00:01:23,0.075812122,2.02812021,4.05337222,5.962157954,7.96881843
99,70073,2022-08-13 00:00:00,0.003302718,0.972012359,2.124620857,3.033839709,3.997715082
99,70073,2022-08-13 00:00:01,0.024363228,0.922277059,2.031269093,2.95444511,3.900142143
99,70073,2022-08-13 00:00:02,-0.14197773,0.837221821,1.974141506,3.098109956,3.770402356
99,70073,2022-08-13 00:00:03,-0.12052415,0.969807511,1.998813792,3.145847185,4.029817513
99,70073,2022-08-13 00:00:04,-0.013048809,1.066035943,2.068402536,3.080405934,3.906902397
99,70073,2022-08-13 00:00:05,-0.046198078,0.941469445,1.976595677,2.960292453,4.053314746
99,70073,2022-08-13 00:00:06,0.054815396,1.113509677,2.032263792,3.014744932,4.264708086
99,70073,2022-08-13 00:00:07,-0.036406289,0.95357258,1.943913503,2.994857362,4.058383062
99,70073,2022-08-13 00:00:08,0.030960516,0.941040546,1.87718782,3.007536306,3.839333707
99,70073,2022-08-13 00:00:09,0.089473013,1.123920064,2.183096117,2.982126938,3.888579815
99,70073,2022-08-13 00:00:10,-0.005310596,0.987985049,2.170781804,3.119832315,3.947936196
99,70073,2022-08-13 00:00:11,0.183771568,1.005656553,1.987673988,2.870458364,3.830860975
99,70073,2022-08-13 00:00:12,-0.047970704,1.073113135,1.843647757,3.093576617,3.921964314
99,70073,2022-08-13 00:00:13,-0.043298736,1.058976139,1.99691734,2.935380104,3.958494354
99,70073,2022-08-13 00:00:14,-0.165876914,1.048975766,2.015995527,3.100987195,3.962427638
99,70073,2022-08-13 00:00:15,-0.000299369,0.965809687,2.165778098,3.066127535,4.075433155
99,70073,2022-08-13 00:00:16,0.131563444,0.795226222,1.992308199,3.035422308,3.991780923
99,70073,2022-08-13 00:00:17,-0.055903695,1.052699521,2.020935743,3.083409484,3.917684747
99,70073,2022-08-13 00:00:18,0.213854658,0.893936099,1.943373522,3.127298126,3.947676481
99,70073,2022-08-13 00:00:19,-0.201796485,0.911425386,2.132471182,2.852178489,3.99427682
99,70073,2022-08-13 00:00:20,0.027444726,0.965779609,1.907308983,3.046992504,3.991065153
99,70073,2022-08-13 00:00:21,0.055217663,0.931642271,2.032201205,2.877659609,4.057848742
99,70073,2022-08-13 00:00:22,0.01674657,0.904387558,2.166141915,2.90720547,3.971029192
99,70073,2022-08-13 00:00:23,0.040051632,1.07679274,2.099882035,3.165660651,4.086908857
99,70073,2022-08-13 00:00:24,-0.031841918,0.982433937,1.962341061,2.776079856,3.789484892
99,70073,2022-08-13 00:00:25,-0.08128477,0.86251955,1.995394231,2.810857953,3.978196674
99,70073,2022-08-13 00:00:26,0.053267245,1.03987417,1.957287749,3.207084767,4.018905886
99,70073,2022-08-13 00:00:27,0.048371311,0.979018758,1.993658867,3.054315221,4.035930915
99,70073,2022-08-13 00:00:28,-0.046318127,1.082403848,1.96531208,3.196297467,3.84246065
99,70073,2022-08-13 00:00:29,0.03463416,1.103801423,1.835886345,3.012971224,3.871267537
99,70073,2022-08-13 00:00:30,-0.036794241,0.983460052,2.100926817,2.906624864,3.983996494
99,70073,2022-08-13 00:00:31,-0.031865342,1.009272427,1.948965158,2.933437996,4.07944799
99,70073,2022-08-13 00:00:32,0.056686879,1.05556294,1.850354697,3.248158597,3.968628603
99,70073,2022-08-13 00:00:33,0.009015131,0.94194876,2.010092212,3.024517799,3.981021207
99,70073,2022-08-13 00:00:34,0.11336387,0.988876982,1.81555281,3.006225728,4.097522474
99,70073,2022-08-13 00:00:35,-0.043993892,0.999554995,1.89720609,2.9565379,4.103409721
99,70073,2022-08-13 00:00:36,-0.097037158,0.983735751,1.967786471,2.839253926,3.956863915
99,70073,2022-08-13 00:00:37,-0.016393894,0.977729977,2.180516265,3.022554172,4.116364222
99,70073,2022-08-13 00:00:38,0.094460733,0.886518595,2.019600701,2.982453816,4.161117159
99,70073,2022-08-13 00:00:39,-0.273123419,1.098336181,1.81191428,2.969591275,3.848898711
99,70073,2022-08-13 00:00:40,0.124271832,0.932572198,1.904486706,2.845857517,3.885078502
99,70073,2022-08-13 00:00:41,-0.074957406,0.897485164,1.908059389,2.976336117,3.975802676
99,70073,2022-08-13 00:00:42,-0.141068803,0.905133891,1.774496688,3.141653315,4.074287261
99,70073,2022-08-13 00:00:43,-0.126542619,1.105942908,1.901556361,3.091020142,3.964989659
99,70073,2022-08-13 00:00:44,0.108003663,1.035408189,1.921087071,2.795550665,4.040911408
99,70073,2022-08-13 00:00:45,-0.06134317,0.890031918,1.977034925,2.957709863,3.956918642
99,70073,2022-08-13 00:00:46,-0.006274915,1.138180745,2.102689938,3.066068895,4.178303063
99,70073,2022-08-13 00:00:47,0.018265706,1.031770303,1.951957926,2.778523094,4.056254869
99,70073,2022-08-13 00:00:48,-0.050243557,1.003614833,2.049919635,3.077258355,4.089730288
99,70073,2022-08-13 00:00:49,0.01331191,0.983805717,2.072647427,2.908354116,3.864745944
99,70073,2022-08-13 00:00:50,-0.09803046,0.873192144,2.089181675,2.940573595,3.801547582
99,70073,2022-08-13 00:00:51,-0.001609989,1.006990119,2.013845434,3.030927675,3.968592478
99,70073,2022-08-13 00:00:52,-0.034790433,1.107175288,1.987965737,2.941773646,4.09797385
99,70073,2022-08-13 00:00:53,-0.03365302,1.079718129,2.00307792,2.987873825,3.972566048
99,70073,2022-08-13 00:00:54,0.29849541,0.983947913,1.911392725,3.012650543,4.021302423
99,70073,2022-08-13 00:00:55,0.039117956,0.93631121,2.061943864,3.013891956,3.92764756
99,70073,2022-08-13 00:00:56,-0.152150149,1.088132641,1.887038118,2.954873315,4.181262274
99,70073,2022-08-13 00:00:57,-0.001055788,1.204965611,2.022339591,3.022666254,4.002823591
99,70073,2022-08-13 00:00:58,0.097473919,1.049783719,1.982743786,2.945400621,3.895926405
99,70073,2022-08-13 00:00:59,-0.106004819,0.925280026,1.971755557,3.076240658,4.033062296
99,70073,2022-08-13 00:01:00,-0.013063992,0.972317641,1.995050143,3.083703137,4.066601286
99,70073,2022-08-13 00:01:01,-0.123318262,0.877254643,2.068077443,3.006489061,4.191186301
99,70073,2022-08-13 00:01:02,0.0027438,0.865915792,1.994812661,3.10326836,4.063454777
99,70073,2022-08-13 00:01:03,-0.049927339,0.916467558,2.109834148,3.051835099,4.090638341
99,70073,2022-08-13 00:01:04,0.027747019,1.035631101,1.933732755,2.870717562,3.839368003
99,70073,2022-08-13 00:01:05,0.006191717,1.12132631,2.097540126,2.958500739,3.961765565
99,70073,2022-08-13 00:01:06,0.358966909,1.149334601,1.926234652,3.091322838,3.884392318
99,70073,2022-08-13 00:01:07,-0.207283929,1.059933505,2.245492738,3.008791376,3.893301806
99,70073,2022-08-13 00:01:08,-0.091918958,0.815732165,2.067918019,3.071652553,3.9115666
99,70073,2022-08-13 00:01:09,0.030538407,0.86921807,2.056193678,3.220816771,3.93958968
99,70073,2022-08-13 00:01:10,-0.089341187,1.052149114,2.050238356,3.014919816,3.991009328
99,70073,2022-08-13 00:01:11,-0.090606519,0.975789411,2.070590018,2.979805033,4.002874119
99,70073,2022-08-13 00:01:12,0.033657658,0.934650895,2.028943079,3.025429785,4.113294101
99,70073,2022-08-13 00:01:13,0.170100965,0.828559542,1.93832625,2.927700902,3.938611135
16,70074,2022-09-14 00:00:00,-0.030589562,1.913869056,4.126678857,5.790497087,8.072924201
16,70074,2022-09-14 00:00:01,0.040081035,1.977451355,4.056759474,6.176434345,8.165048707
16,70074,2022-09-14 00:00:02,-0.025064909,2.119756712,3.924023328,6.076733564,7.960794384
16,70074,2022-09-14 00:00:03,-0.081700728,2.021044112,4.033770343,5.999646264,7.989325861
16,70074,2022-09-14 00:00:04,0.046168947,1.883524448,4.059827916,6.063538009,7.917785014
16,70074,2022-09-14 00:00:05,-0.029783217,2.011717225,3.961428243,5.892370728,7.892487079
16,70074,2022-09-14 00:00:06,0.033866724,1.993479108,3.834572661,6.164106742,8.058650077
16,70074,2022-09-14 00:00:07,0.016812748,2.009991794,3.866875126,5.93549666,7.892249591
16,70074,2022-09-14 00:00:08,0.137776196,1.944666498,4.1155092,5.875962875,7.755122103
16,70074,2022-09-14 00:00:09,-0.087209626,2.097591554,3.974532091,5.990836558,8.064783022
16,70074,2022-09-14 00:00:10,0.02443356,1.950659205,3.983899779,6.030884272,8.008521334
16,70074,2022-09-14 00:00:11,-0.124041606,2.076605481,3.972995006,6.135789747,8.090351766
16,70074,2022-09-14 00:00:12,0.109926827,2.110631565,3.956563018,6.026919385,7.927155636
16,70074,2022-09-14 00:00:13,0.08665723,2.269118796,4.07167005,5.94895492,7.952894085
16,70074,2022-09-14 00:00:14,-0.133912844,2.023915875,4.010863233,5.72863918,8.076532703
16,70074,2022-09-14 00:00:15,-0.065551291,2.123919661,3.855118375,5.926997471,8.00099051
16,70074,2022-09-14 00:00:16,0.086477371,1.830658326,4.030154402,5.937544531,7.992140707
16,70074,2022-09-14 00:00:17,0.122642413,2.159229777,4.062288072,5.876022562,8.131684366
16,70074,2022-09-14 00:00:18,0.112159343,2.078259114,3.987468756,6.147236104,7.958507807
16,70074,2022-09-14 00:00:19,0.036713241,1.936185184,3.989112805,5.829069434,7.938228345
16,70074,2022-09-14 00:00:20,-0.224589921,1.993639692,4.086864305,5.9651314,8.094387599
16,70074,2022-09-14 00:00:21,0.077516774,2.077160376,3.910508983,5.925248066,8.062207575
16,70074,2022-09-14 00:00:22,-0.120485121,1.896101377,4.127735782,5.781127582,8.071455682
16,70074,2022-09-14 00:00:23,0.005887049,2.03191449,4.060657822,6.064648572,8.025081681
16,70074,2022-09-14 00:00:24,0.144050769,2.033604666,4.180379056,6.018644489,8.043496113
16,70074,2022-09-14 00:00:25,-0.115922918,1.978187805,3.922202911,5.993471561,7.92901948
16,70074,2022-09-14 00:00:26,0.107464005,2.040566239,3.910892913,6.022438453,7.921095467
16,70074,2022-09-14 00:00:27,-0.004895792,1.84299707,4.075997097,5.955598788,7.895756442
16,70074,2022-09-14 00:00:28,-0.092960827,1.87544365,4.122663631,5.953671315,8.006037735
16,70074,2022-09-14 00:00:29,0.05677748,2.024396471,4.108194134,5.736789654,7.885942713
16,70074,2022-09-14 00:00:30,0.01534196,1.992576132,4.018535841,5.979612074,8.100869444
16,70074,2022-09-14 00:00:31,0.000519176,2.018819438,4.010935701,5.947450693,8.041058462
16,70074,2022-09-14 00:00:32,0.068592967,1.928985293,3.822863894,6.009728355,7.884206679
16,70074,2022-09-14 00:00:33,-0.080540127,1.909169751,3.923423699,5.928952187,8.024148236
16,70074,2022-09-14 00:00:34,-0.256781388,1.953321394,4.219046703,5.931288963,7.943203151
16,70074,2022-09-14 00:00:35,-0.038087568,2.058348347,4.027104277,5.909931242,8.026462873
16,70074,2022-09-14 00:00:36,-0.064056258,2.073973151,3.887173521,6.028245202,7.955261552
16,70074,2022-09-14 00:00:37,0.061415895,1.944121672,3.960823907,6.080218656,8.006350132
16,70074,2022-09-14 00:00:38,-0.003325643,2.091148551,3.975645899,6.128873869,8.022221333
16,70074,2022-09-14 00:00:39,0.010619377,2.045671046,3.967805829,5.714951661,8.090739332
16,70074,2022-09-14 00:00:40,-0.042997546,2.1275154,4.011334231,5.838591769,7.832153061
16,70074,2022-09-14 00:00:41,-0.106946676,2.142585782,4.064528963,6.044271083,7.974547582
16,70074,2022-09-14 00:00:42,0.062926872,1.955773259,4.105665519,6.023861527,7.997230473
16,70074,2022-09-14 00:00:43,-0.10173313,1.79738874,3.874811784,6.114777196,8.144848719
16,70074,2022-09-14 00:00:44,-0.101309177,2.054859099,3.74370932,5.934994707,8.040817028
16,70074,2022-09-14 00:00:45,-0.083110742,1.898490328,4.113109124,5.968293601,7.992274191
16,70074,2022-09-14 00:00:46,-0.027376492,1.950331291,3.971050751,5.871087253,7.9969559
16,70074,2022-09-14 00:00:47,0.087337372,2.143458126,3.92246231,5.954888999,7.897495921
16,70074,2022-09-14 00:00:48,-0.022601766,2.33713137,3.995892088,5.953950634,7.929566835
16,70074,2022-09-14 00:00:49,-0.08589932,1.975890747,4.020334572,5.874668375,8.099613578
16,70074,2022-09-14 00:00:50,0.13853769,1.971285049,4.035238869,6.058859155,8.06372582
16,70074,2022-09-14 00:00:51,-0.092382306,2.168759074,4.049134815,5.858251119,8.076521107
16,70074,2022-09-14 00:00:52,0.193714099,1.844948672,3.861566331,6.076557839,7.90540412
16,70074,2022-09-14 00:00:53,0.018203706,1.880872777,4.118399784,6.01332382,8.074244879
16,70074,2022-09-14 00:00:54,-0.082614623,2.0445878,4.044808813,6.035499497,8.035811836
16,70074,2022-09-14 00:00:55,-0.083216837,2.122730208,4.108408361,5.878993132,7.950774497
16,70074,2022-09-14 00:00:56,-0.056321139,2.170322314,4.019507427,6.085990731,7.992868761
16,70074,2022-09-14 00:00:57,0.079473846,1.941932985,3.996111143,6.043758221,8.092386815
16,70074,2022-09-14 00:00:58,0.08123713,2.069038229,4.092142364,5.921978064,8.146925043
16,70074,2022-09-14 00:00:59,-0.085121353,2.175741768,3.945427229,6.024766297,8.058688348
16,70074,2022-09-14 00:01:00,0.046024515,2.022956132,4.119104149,5.813500438,8.045612856
16,70074,2022-09-14 00:01:01,0.041588521,2.068445159,4.023737721,5.988009514,8.063158766
16,70074,2022-09-14 00:01:02,0.144282925,2.033633963,3.794995613,5.772564761,8.000373727
16,70074,2022-09-14 00:01:03,0.028803322,2.017981069,4.085001771,5.857556047,8.177358495
16,70074,2022-09-14 00:01:04,0.058984298,2.077405546,4.118479192,6.17642691,8.067713904
16,70074,2022-09-14 00:01:05,-0.003702275,2.022208319,4.03931276,6.105030759,7.98758035
16,70074,2022-09-14 00:01:06,-0.037316404,2.276861868,3.981168552,5.942595337,8.118350091
16,70074,2022-09-14 00:01:07,-0.063975833,1.928230635,4.07166893,5.960642597,7.823156851
16,70074,2022-09-14 00:01:08,0.085294004,2.066916333,4.010697084,6.028585281,8.005587444
16,70074,2022-09-14 00:01:09,-0.043126064,1.840244179,3.914749062,6.194240659,7.861991102
16,70074,2022-09-14 00:01:10,0.143925593,1.781549314,4.124750308,5.978687967,8.093490178
16,70074,2022-09-14 00:01:11,0.3129124,2.142963043,3.822436142,5.987837224,8.164035693
144,70075,2022-09-20 00:00:00,0.053559429,0.947321583,2.112465705,2.99401335,4.09250129
144,70075,2022-09-20 00:00:01,0.227291771,1.03149281,1.964697037,2.923978228,3.917139829
144,70075,2022-09-20 00:00:02,0.07131028,0.863002839,1.886427213,3.018952953,4.142362354
144,70075,2022-09-20 00:00:03,0.006347454,0.977038397,2.002701823,2.955932125,3.946837247
144,70075,2022-09-20 00:00:04,0.022275769,0.869932055,2.221678129,3.148711407,3.914128327
144,70075,2022-09-20 00:00:05,0.006689407,0.916833425,1.938326339,2.838320798,4.02900432
144,70075,2022-09-20 00:00:06,0.161464352,0.940632578,1.985305971,3.09847948,4.153389849
144,70075,2022-09-20 00:00:07,-0.002803544,0.983352403,1.908569617,2.920837971,4.106294366
144,70075,2022-09-20 00:00:08,0.010425474,0.837656425,2.141756503,3.010841394,3.941543456
144,70075,2022-09-20 00:00:09,0.010692246,0.964775023,2.150711193,3.123030224,4.151403709
144,70075,2022-09-20 00:00:10,-0.045477454,1.109599718,1.988092709,3.131022024,3.981388818
144,70075,2022-09-20 00:00:11,0.097740438,1.083246853,1.769607078,2.831333325,3.897909551
144,70075,2022-09-20 00:00:12,-0.067340794,1.086107707,1.883548192,2.94837941,3.845595377
144,70075,2022-09-20 00:00:13,0.065591606,1.083126461,1.917598995,3.017769769,3.947224605
144,70075,2022-09-20 00:00:14,-0.050790194,0.914225212,1.925690012,3.003606195,3.978795132
144,70075,2022-09-20 00:00:15,0.03651269,0.985896933,2.117787698,3.066804344,4.034503214
144,70075,2022-09-20 00:00:16,-0.022379217,0.907569932,1.901974267,3.004397252,4.022883818
144,70075,2022-09-20 00:00:17,-0.023657848,1.097206634,2.144237076,3.237996286,3.871317747
144,70075,2022-09-20 00:00:18,-0.026809709,0.993604626,1.953252838,3.030542581,3.85727222
144,70075,2022-09-20 00:00:19,-0.106052876,1.138441128,2.100869607,3.057390505,3.889098478
144,70075,2022-09-20 00:00:20,0.183698903,0.895823909,2.089696519,2.864110312,3.878628155
144,70075,2022-09-20 00:00:21,-0.087896981,0.966392583,2.144372395,2.949485772,4.059747758
144,70075,2022-09-20 00:00:22,0.033761881,1.056386179,2.003029276,2.985150874,3.962354205
144,70075,2022-09-20 00:00:23,-0.018546609,1.166943519,1.936472883,2.926149068,4.07913712
144,70075,2022-09-20 00:00:24,-0.146211255,0.891072453,1.988992043,3.019847151,3.914296421
144,70075,2022-09-20 00:00:25,-0.033854139,1.000757477,1.905211383,3.000302958,3.995403305
144,70075,2022-09-20 00:00:26,-0.081673974,1.064356236,1.949467669,3.102221249,4.325957238
144,70075,2022-09-20 00:00:27,-0.093733708,1.135462124,1.961671289,3.121672739,4.072863497
144,70075,2022-09-20 00:00:28,0.134477524,1.059236709,1.983251562,3.147303085,3.849796161
144,70075,2022-09-20 00:00:29,0.057771324,1.026310369,1.918218482,3.024523764,4.106276866
144,70075,2022-09-20 00:00:30,-0.157863795,1.036993941,1.946562322,3.106587904,4.076941413
144,70075,2022-09-20 00:00:31,-0.013736665,0.953085928,2.15167597,3.014580136,4.083922198
144,70075,2022-09-20 00:00:32,0.127631576,1.014798835,1.965408982,2.941254258,3.999254228
144,70075,2022-09-20 00:00:33,-0.110524858,1.243011067,1.900626957,2.990606042,3.898892287
144,70075,2022-09-20 00:00:34,-0.030610592,1.039402884,1.99028681,2.992082484,3.955577754
144,70075,2022-09-20 00:00:35,-0.128378573,1.042163794,2.034307334,3.114923485,3.859228602
144,70075,2022-09-20 00:00:36,0.115058606,1.045324588,2.122024607,3.088361861,4.089969219
144,70075,2022-09-20 00:00:37,-0.037876722,0.991444307,1.985400479,2.94575899,3.98253271
144,70075,2022-09-20 00:00:38,0.126160092,1.056459973,2.041673968,3.053741919,4.048921958
144,70075,2022-09-20 00:00:39,-0.092919572,1.17598734,2.010647589,2.708034403,3.978018905
144,70075,2022-09-20 00:00:40,-0.044323291,0.941181541,2.019979824,2.936987167,4.023657627
144,70075,2022-09-20 00:00:41,0.144875623,0.900849341,1.806716525,2.988880421,3.967413146
144,70075,2022-09-20 00:00:42,-0.275719935,0.778590278,2.03083327,3.16654993,4.114157997
144,70075,2022-09-20 00:00:43,0.102892605,1.09408743,2.012064131,2.948994117,3.945961872
144,70075,2022-09-20 00:00:44,-0.029481137,1.023143471,2.050932161,2.956051159,3.90271432
144,70075,2022-09-20 00:00:45,-0.061041638,0.918960038,1.876385035,3.189832753,4.067900023
144,70075,2022-09-20 00:00:46,-0.049136248,0.9051172,2.126737668,3.045499303,4.106397936
144,70075,2022-09-20 00:00:47,0.056541652,1.189672519,1.981655603,3.097336517,3.730068758
144,70075,2022-09-20 00:00:48,0.015151984,0.961619873,1.997987848,3.069608158,3.732060436
144,70075,2022-09-20 00:00:49,0.005337686,1.160054177,1.915012272,2.917099214,4.026147632
144,70075,2022-09-20 00:00:50,-0.022191911,0.825972909,2.001446643,3.061177954,3.746922341
144,70075,2022-09-20 00:00:51,-0.057834159,1.102946229,1.971194939,3.097283846,4.053699995
144,70075,2022-09-20 00:00:52,-0.017969409,0.831762064,2.030116065,3.000401806,4.067643486
144,70075,2022-09-20 00:00:53,-0.035020333,0.932769571,1.894096477,3.068439407,4.071036874
144,70075,2022-09-20 00:00:54,0.203259134,1.034178912,1.777749897,2.86499745,4.19329977
144,70075,2022-09-20 00:00:55,-0.099807136,0.856628308,1.893422975,3.069117488,4.012193537
144,70075,2022-09-20 00:00:56,-0.131889115,1.172417159,1.878196772,2.907666188,4.038501481
144,70075,2022-09-20 00:00:57,-0.193565643,0.979222856,2.020463759,2.839307238,3.891107432
144,70075,2022-09-20 00:00:58,0.001081501,0.813088318,1.946117378,2.984050367,3.995268411
144,70075,2022-09-20 00:00:59,0.204367615,0.898858775,1.991848323,3.035133128,4.014848314
144,70075,2022-09-20 00:01:00,0.015281596,1.071622483,2.027979537,2.920599142,4.191785268
144,70075,2022-09-20 00:01:01,-0.012766217,0.855918368,1.913161559,2.941690343,3.897011997
144,70075,2022-09-20 00:01:02,-0.019301661,0.922465186,2.000687497,2.977526861,4.121411698
144,70075,2022-09-20 00:01:03,0.089114942,1.035809872,1.987824875,2.983180002,4.021542757
144,70075,2022-09-20 00:01:04,-0.145246108,1.002174858,2.111722844,2.96190674,3.892385953
144,70075,2022-09-20 00:01:05,0.08280757,1.174978736,2.058413581,2.816292311,3.909497344
144,70075,2022-09-20 00:01:06,-0.007450568,1.070478317,2.030793598,2.978962996,4.004623489
144,70075,2022-09-20 00:01:07,-0.076296059,0.701397955,1.989623599,2.944891693,4.069363949
144,70075,2022-09-20 00:01:08,-0.126341164,1.043263936,2.141864865,2.945890511,4.038003843
144,70075,2022-09-20 00:01:09,0.027298449,1.090211474,1.996934631,2.9512251,4.082684999
